No,PM2.5,month,day,hour,SO2,NO2,CO,O3,PM10,PRES,TEMP,DEWP,RAIN,WSPM
23,11.916666666666666,3.0,24.0,11.5,5.791666666666667,10.791666666666666,266.6666666666667,69.78435833333334,20.75,1013.2124999999997,3.3625000000000003,-13.74583333333333,0.0,2.158333333333333
24,91.95833333333333,3.0,25.0,11.5,32.7022,6.6647375,1153.9583333333333,34.24185,119.29166666666667,1012.3208333333332,3.716666666666667,-7.166666666666665,0.0,1.7249999999999999
25,182.125,3.0,26.0,11.5,32.333333333333336,5.875,1820.625,22.359858333333335,210.33333333333334,1004.6208333333333,5.841666666666666,-2.6041666666666674,0.0,1.4666666666666668
26,94.0,3.0,27.0,11.5,11.583333333333334,7.916666666666667,1395.75,56.3016,140.625,1002.35,10.104166666666666,-6.2124999999999995,0.0,3.2125
27,19.333333333333332,3.0,28.0,11.5,7.583333333333333,19.5,795.8333333333334,78.125,38.708333333333336,1012.1166666666667,6.541666666666667,-15.35,0.0,2.5249999999999995
28,46.833333333333336,3.0,29.0,11.5,23.541666666666668,35.166666666666664,912.4583333333334,49.898066666666665,80.70833333333333,1013.3166666666667,4.7041666666666675,-9.991666666666667,0.0,1.754166666666667
29,81.0,3.0,30.0,11.5,59.583333333333336,39.416666666666664,1499.9166666666667,55.625,126.29166666666667,1013.5916666666662,5.966666666666666,-5.216666666666666,0.0,2.275
30,151.91666666666666,3.0,31.0,11.5,25.208333333333332,39.625,1024.9583333333333,25.708333333333332,181.625,1010.1208333333334,4.720833333333334,1.4999999999999998,0.0,1.2875
31,129.45833333333334,4.0,1.0,11.5,20.083333333333332,26.958333333333332,1129.0416666666667,54.458333333333336,139.75,1008.4416666666666,8.704166666666667,-3.375,0.0,2.6999999999999997
32,77.25,4.0,2.0,11.5,21.166666666666668,40.041666666666664,949.9583333333334,70.88598333333333,116.375,1008.3000000000001,8.720833333333335,-6.562499999999997,0.0,1.8041666666666665
33,105.0,4.0,3.0,11.5,30.333333333333332,36.916666666666664,1112.375,80.67755,204.16666666666666,1003.5041666666667,11.649999999999999,-2.579166666666667,0.0,2.691666666666667
34,59.0,4.0,4.0,11.5,40.791666666666664,37.333333333333336,1574.7916666666667,41.458333333333336,86.25,1005.8541666666669,7.4125000000000005,0.2000000000000003,0.4375,1.6708333333333327
35,44.666666666666664,4.0,5.0,11.5,8.916666666666666,15.833333333333334,808.0416666666666,60.208333333333336,33.583333333333336,1009.5999999999999,8.0625,-2.483333333333333,0.024999999999999998,3.3708333333333336
36,14.666666666666666,4.0,6.0,11.5,4.541666666666667,15.375,458.3333333333333,63.5,29.916666666666668,1007.5749999999999,6.849999999999998,-8.320833333333331,0.0,1.9291666666666663
37,67.79166666666667,4.0,7.0,11.5,38.875,39.791666666666664,1237.4166666666667,47.875,113.95833333333333,999.4333333333334,8.045833333333333,-2.7541666666666664,0.0,2.225
38,18.625,4.0,8.0,11.5,3.4166666666666665,15.333333333333334,350.0,90.875,66.29166666666667,1003.1041666666666,8.129166666666666,-11.550000000000002,0.0,5.470833333333332
39,11.333333333333334,4.0,9.0,11.5,3.0833333333333335,9.75,412.5,103.33333333333333,17.25,1010.7458333333335,7.641666666666667,-11.195833333333333,0.0,3.5375000000000014
40,9.458333333333334,4.0,10.0,11.5,3.714266666666667,19.166666666666668,245.83333333333334,89.06422500000001,12.0,1010.3458333333333,6.599999999999999,-10.25,0.0,2.8249999999999997
41,12.625,4.0,11.0,11.5,5.0,59.17664166666666,254.16666666666666,66.785775,42.875,1009.2374999999998,8.408333333333335,-10.916666666666666,0.0,2.3833333333333333
42,55.5,4.0,12.0,11.5,16.708333333333332,54.208333333333336,733.2916666666666,46.859166666666674,121.25,1003.7916666666665,11.225000000000001,-6.220833333333332,0.0,1.2583333333333335
43,46.583333333333336,4.0,13.0,11.5,12.416666666666666,25.541666666666668,495.8333333333333,65.74845,87.16666666666667,996.1583333333333,15.470833333333337,-3.5666666666666664,0.0,4.3875
44,28.208333333333332,4.0,14.0,11.5,10.041566666666666,24.366725000000002,437.5,85.182375,85.95833333333333,1001.3666666666667,11.337499999999999,-9.89166666666667,0.0,2.4708333333333328
45,69.95833333333333,4.0,15.0,11.5,46.041666666666664,44.833333333333336,1212.5,69.20833333333333,197.125,994.7083333333335,11.970833333333333,-1.5166666666666666,0.0,2.5458333333333334
46,51.916666666666664,4.0,16.0,11.5,33.625,27.291666666666668,829.125,86.04166666666667,137.04166666666666,998.2333333333335,13.524999999999999,-1.9000000000000001,0.0,2.683333333333333
47,49.0,4.0,17.0,11.5,23.5,29.208333333333332,620.8333333333334,81.25,89.04166666666667,1003.0958333333333,11.404166666666667,-3.6374999999999997,0.0,2.816666666666667
48,12.125,4.0,18.0,11.5,5.0713333333333335,7.668875,233.33333333333334,93.55771666666665,33.583333333333336,1014.0583333333334,10.0625,-16.150000000000002,0.0,4.158333333333332
49,43.708333333333336,4.0,19.0,11.5,19.625,30.333333333333332,700.0,67.91666666666667,79.125,1015.3083333333334,6.691666666666666,-3.3125,0.0,2.5500000000000003
50,74.20833333333333,4.0,20.0,11.5,11.458333333333334,41.166666666666664,795.8333333333334,65.70833333333333,94.58333333333333,1011.8708333333334,8.845833333333333,-1.2416666666666667,0.0,1.7416666666666665
51,117.58333333333333,4.0,21.0,11.5,26.4333,57.990100000000005,1016.6666666666666,60.69521666666665,157.79166666666666,1009.2583333333336,11.320833333333331,0.6083333333333333,0.0,1.6583333333333332
52,171.66666666666666,4.0,22.0,11.5,42.833333333333336,64.66666666666667,1187.4166666666667,37.75,195.16666666666666,1005.4208333333335,11.970833333333337,4.216666666666667,0.0,1.325
53,174.95833333333334,4.0,23.0,11.5,16.041333333333334,58.796108333333336,1124.9583333333333,18.234658333333332,175.54166666666666,1002.6875,10.941666666666665,7.454166666666667,0.0625,1.4833333333333334
54,43.291666666666664,4.0,24.0,11.5,5.327333333333333,20.887704166666666,529.1666666666666,53.833283333333334,40.0,1001.975,13.675000000000002,0.5833333333333335,0.0,2.9874999999999994
55,9.916666666666666,4.0,25.0,11.5,3.1845,10.165841666666667,362.5,90.01910833333334,22.333333333333332,1003.9249999999998,15.316666666666668,-7.708333333333333,0.0,3.329166666666667
56,47.875,4.0,26.0,11.5,22.916666666666668,28.625,500.0,89.33333333333333,93.66666666666667,1001.4833333333332,16.42083333333333,-2.4500000000000006,0.0,1.6416666666666666
57,58.541666666666664,4.0,27.0,11.5,37.98753333333334,29.217445833333333,858.2916666666666,111.52713333333334,130.58333333333334,1002.0291666666664,17.812500000000004,-0.4458333333333335,0.0,2.354166666666667
58,82.45833333333333,4.0,28.0,11.5,55.02843333333333,43.240087499999994,1587.25,100.84306666666667,133.79166666666666,1001.3833333333332,15.662500000000003,1.9208333333333334,0.0,1.908333333333333
59,15.0,4.0,29.0,11.5,2.9523666666666664,6.0,250.0,109.05529166666668,49.5,1002.7583333333333,21.650000000000002,-9.029166666666669,0.0,4.766666666666667
60,18.041666666666668,4.0,30.0,11.5,6.625,14.958333333333334,295.8333333333333,91.375,52.666666666666664,1005.0374999999999,20.7625,-9.904166666666667,0.0,3.754166666666667
61,34.166666666666664,5.0,1.0,11.5,24.25,27.666666666666668,616.6666666666666,95.375,100.33333333333333,1006.1625000000003,17.2375,-1.4166666666666667,0.0,1.8208333333333335
62,72.08333333333333,5.0,2.0,11.5,43.666666666666664,39.166666666666664,1120.7916666666667,103.5,127.58333333333333,1003.65,18.445833333333336,1.783333333333333,0.0,2.0208333333333335
63,54.75,5.0,3.0,11.5,21.916666666666668,26.333333333333332,787.4583333333334,130.113875,86.20833333333333,1007.7333333333335,18.020833333333332,5.179166666666667,0.0,2.1458333333333335
64,98.41666666666667,5.0,4.0,11.5,22.25,47.333333333333336,845.8333333333334,102.76960833333334,148.0,1007.8874999999999,18.029166666666665,5.633333333333333,0.0,1.8541666666666663
65,137.16666666666666,5.0,5.0,11.5,37.958333333333336,44.041666666666664,1041.6666666666667,135.45833333333334,215.33333333333334,1007.5041666666666,20.10833333333333,9.179166666666665,0.0,1.3083333333333333
66,208.45833333333334,5.0,6.0,11.5,33.208333333333336,40.875,1379.125,197.0548666666667,270.25,1005.5208333333331,22.349999999999998,11.966666666666667,0.0,1.3749999999999998
67,130.0,5.0,7.0,11.5,27.0,50.0,900.0,278.0,255.0,1006.2125000000001,22.462499999999995,11.283333333333331,0.0,1.3166666666666664
68,130.0,5.0,8.0,11.5,27.0,50.0,900.0,278.0,255.0,1004.9083333333336,20.504166666666666,9.987499999999999,0.0,1.9083333333333332
69,130.0,5.0,9.0,11.5,27.0,50.0,900.0,278.0,255.0,1000.8666666666667,16.929166666666667,10.662500000000001,0.0,1.4791666666666663
70,130.0,5.0,10.0,11.5,27.0,50.0,900.0,278.0,255.0,992.5416666666666,19.575000000000003,3.3916666666666653,0.0,2.3833333333333333
71,130.0,5.0,11.0,11.5,27.0,50.0,900.0,278.0,255.0,986.7958333333331,22.558333333333334,-3.479166666666666,0.0,2.679166666666667
72,130.0,5.0,12.0,11.5,27.0,50.0,900.0,278.0,255.0,991.4958333333334,21.016666666666666,-2.5416666666666665,0.0,1.6416666666666668
73,130.0,5.0,13.0,11.5,27.0,50.0,900.0,278.0,255.0,993.5250000000001,21.375,3.9791666666666674,0.0,1.8624999999999996
74,130.0,5.0,14.0,11.5,27.0,50.0,900.0,278.0,255.0,999.1875000000001,22.770833333333332,1.5041666666666664,0.0,2.6541666666666672
75,89.54166666666667,5.0,15.0,11.5,37.191399999999994,45.55773333333334,941.6666666666666,214.33275833333332,212.41666666666666,1007.2666666666665,21.64583333333334,5.058333333333334,0.0,1.7791666666666666
76,49.416666666666664,5.0,16.0,11.5,30.957733333333334,43.3071375,1083.2916666666667,115.80191666666667,117.625,1007.9333333333333,20.341666666666665,8.504166666666665,0.0,1.7041666666666668
77,109.45833333333333,5.0,17.0,11.5,37.75,51.666666666666664,1274.7916666666667,106.62575833333334,146.54166666666666,1003.0375000000003,19.641666666666666,11.683333333333335,0.0,1.2333333333333334
78,135.41666666666666,5.0,18.0,11.5,28.604733333333332,55.69902916666667,1304.0833333333333,79.4775,166.5,997.6624999999999,19.829166666666662,13.716666666666667,0.0,1.7041666666666666
79,43.333333333333336,5.0,19.0,11.5,7.75,24.666666666666668,462.5,74.47804166666667,144.875,991.8874999999998,19.591666666666665,2.7375000000000003,0.0,3.8541666666666665
80,30.208333333333332,5.0,20.0,11.5,10.952333333333334,36.666666666666664,450.0,86.72469166666667,126.125,991.7666666666665,20.0625,-0.5958333333333334,0.0,2.3124999999999996
81,72.25,5.0,21.0,11.5,37.71736666666667,52.89137083333333,1049.9583333333333,123.7838,213.75,990.9666666666666,22.1125,8.749999999999998,0.0,1.375
82,74.875,5.0,22.0,11.5,37.64156666666667,46.1267,1562.4166666666667,127.35454166666666,184.45833333333334,1001.6750000000002,22.90833333333333,7.358333333333334,0.0,1.8583333333333334
83,64.375,5.0,23.0,11.5,32.5,44.25,1333.0416666666667,109.650975,121.33333333333333,1001.4666666666666,22.212500000000002,8.083333333333334,0.0,1.3875
84,58.375,5.0,24.0,11.5,18.083333333333332,28.333333333333332,1295.625,101.0,109.45833333333333,1003.1958333333336,23.058333333333337,10.691666666666668,0.008333333333333333,2.3208333333333337
85,43.958333333333336,5.0,25.0,11.5,17.75,33.0,845.7916666666666,135.125,110.375,1001.7916666666665,23.724999999999998,11.825000000000001,0.0,1.6833333333333333
86,83.54166666666667,5.0,26.0,11.5,22.25,32.5,1208.3333333333333,64.29166666666667,118.95833333333333,1000.15,21.070833333333336,17.054166666666667,0.13333333333333333,1.7458333333333336
87,30.458333333333332,5.0,27.0,11.5,3.2083333333333335,16.208333333333332,487.5,93.40022499999999,35.583333333333336,998.7625000000002,19.029166666666665,15.625,0.004166666666666667,1.3333333333333333
88,79.33333333333333,5.0,28.0,11.5,3.9583333333333335,53.125,966.6666666666666,26.949158333333333,96.79166666666667,996.6833333333334,19.941666666666666,15.620833333333332,0.016666666666666666,1.3791666666666667
89,10.666666666666666,5.0,29.0,11.5,3.125,16.166666666666668,266.6666666666667,77.55120000000001,43.625,999.8124999999997,23.875,0.7166666666666665,0.0,2.9416666666666664
90,35.208333333333336,5.0,30.0,11.5,11.041666666666666,40.041666666666664,550.0,113.11734166666668,119.29166666666667,997.2000000000002,24.320833333333336,5.329166666666667,0.0,1.7750000000000001
91,79.375,5.0,31.0,11.5,26.0,41.208333333333336,987.4583333333334,137.70603333333335,173.04166666666666,994.0458333333335,24.05,12.399999999999997,0.0,1.5916666666666668
92,58.333333333333336,6.0,1.0,11.5,9.875,24.833333333333332,704.1666666666666,105.29528333333333,108.5,997.7583333333333,24.341666666666665,7.075,0.0,1.825
93,132.79166666666666,6.0,2.0,11.5,53.625,44.375,2558.0,73.08333333333333,217.20833333333334,996.2958333333331,20.954166666666666,13.074999999999998,0.0,1.575
94,103.45833333333333,6.0,3.0,11.5,7.958333333333333,23.791666666666668,1283.2083333333333,125.83333333333333,132.08333333333334,996.1791666666667,25.41666666666666,11.937500000000002,0.0,1.8458333333333332
95,91.08333333333333,6.0,4.0,11.5,11.5,29.916666666666668,1408.125,99.04166666666667,126.33333333333333,1003.183333333333,19.28333333333333,16.304166666666664,1.1166666666666667,1.3041666666666667
96,93.04166666666667,6.0,5.0,11.5,4.0,31.666666666666668,1624.75,37.041666666666664,99.95833333333333,1003.4291666666667,18.12916666666667,18.12916666666667,0.4874999999999999,0.9333333333333331
97,95.66666666666667,6.0,6.0,11.5,4.791666666666667,40.416666666666664,1937.2916666666667,9.166666666666666,92.45833333333333,1001.4958333333334,18.97083333333333,18.958333333333332,0.05833333333333335,0.8416666666666667
98,98.625,6.0,7.0,11.5,4.541666666666667,37.791666666666664,1687.4583333333333,5.0,108.08333333333333,999.7874999999998,19.85,19.85,0.6374999999999998,0.8125000000000001
99,112.04166666666667,6.0,8.0,11.5,4.375,37.791666666666664,1903.9583333333333,5.25,124.79166666666667,999.0125000000002,19.529166666666665,19.529166666666665,0.10416666666666669,0.9833333333333334
100,35.791666666666664,6.0,9.0,11.5,2.023700000000001,22.675320833333334,820.7083333333334,28.742858333333334,45.708333333333336,1001.7874999999999,18.154166666666665,17.7125,0.2791666666666667,1.2833333333333332
101,16.041666666666668,6.0,10.0,11.5,2.5347,26.740325,400.0,35.396550000000005,35.875,1003.6624999999999,19.6125,15.34583333333333,0.004166666666666667,1.0916666666666666
102,46.083333333333336,6.0,11.0,11.5,3.678266666666667,22.809433333333335,383.3333333333333,84.61885,62.416666666666664,999.7208333333334,20.091666666666672,14.620833333333335,0.0,1.4583333333333333
103,61.625,6.0,12.0,11.5,10.625,27.958333333333332,520.8333333333334,120.70833333333333,79.75,999.3541666666666,20.466666666666665,14.174999999999999,0.0,1.2791666666666668
104,107.91666666666667,6.0,13.0,11.5,24.75,34.25,808.3333333333334,143.54166666666666,149.83333333333334,999.6416666666668,23.308333333333326,15.433333333333332,0.0,1.4833333333333332
105,128.25,6.0,14.0,11.5,28.041666666666668,49.208333333333336,708.3333333333334,129.25,211.33333333333334,999.583333333333,24.512500000000003,14.233333333333336,0.0,1.4166666666666667
106,114.29166666666667,6.0,15.0,11.5,37.666666666666664,42.291666666666664,891.4583333333334,128.70833333333334,188.83333333333334,998.5208333333335,24.858333333333338,14.737499999999999,0.0,1.0833333333333333
107,140.04166666666666,6.0,16.0,11.5,11.041666666666666,31.25,887.5,70.95833333333333,165.04166666666666,995.1666666666669,21.53333333333333,19.195833333333336,0.1375,0.9166666666666669
108,18.041666666666668,6.0,17.0,11.5,4.75,26.416666666666668,125.0,71.54166666666667,37.916666666666664,992.7125,25.224999999999998,16.987500000000004,0.0,1.1791666666666667
109,39.458333333333336,6.0,18.0,11.5,8.291666666666666,27.75,354.1666666666667,102.54166666666667,76.41666666666667,989.1958333333333,26.58749999999999,16.84166666666667,0.0,1.4166666666666667
110,33.375,6.0,19.0,11.5,9.125,16.125,949.9166666666666,83.89230833333333,71.08333333333333,993.9333333333334,27.95,16.570833333333333,0.0,1.0499999999999996
111,19.666666666666668,6.0,20.0,11.5,4.541666666666667,11.875,954.1666666666666,63.49594166666666,64.58333333333333,998.5041666666666,26.108333333333334,17.525000000000002,0.0,0.9249999999999999
112,22.75,6.0,21.0,11.5,7.875,21.875,1099.875,59.708333333333336,106.5,1000.3416666666667,26.091666666666665,17.154166666666672,0.0,1.0541666666666667
113,33.916666666666664,6.0,22.0,11.5,3.7083333333333335,25.375,504.1666666666667,26.666666666666668,77.41666666666667,999.6708333333331,21.558333333333337,19.98333333333333,0.15416666666666665,0.8791666666666669
114,18.083333333333332,6.0,23.0,11.5,3.125,21.083333333333332,429.1666666666667,65.62455,60.25,994.9250000000002,25.066666666666674,16.758333333333333,0.0,0.9541666666666665
115,166.125,6.0,24.0,11.5,6.5,23.5,1554.0833333333333,85.20833333333333,225.125,993.7541666666665,23.758333333333336,20.583333333333332,0.2833333333333333,1.025
116,42.458333333333336,6.0,25.0,11.5,5.458333333333333,9.666666666666666,1295.7083333333333,49.0,79.29166666666667,991.8125,21.041666666666668,20.808333333333334,0.19166666666666665,1.0083333333333335
117,62.291666666666664,6.0,26.0,11.5,4.125,14.416666666666666,1162.4166666666667,70.66666666666667,111.20833333333333,988.683333333333,24.262500000000003,20.037499999999998,0.004166666666666667,1.5250000000000001
118,7.75,6.0,27.0,11.5,3.0833333333333335,12.291666666666666,450.0,55.5889,68.29166666666667,989.6333333333333,26.108333333333338,18.46666666666667,0.0,1.1958333333333333
119,157.33333333333334,6.0,28.0,11.5,7.708333333333333,26.833333333333332,1691.4583333333333,53.266799999999996,228.41666666666666,992.3583333333335,24.53333333333333,22.774999999999995,2.025,1.0916666666666668
120,47.666666666666664,6.0,29.0,11.5,4.708333333333333,11.791666666666666,1374.875,49.833333333333336,94.04166666666667,995.6124999999998,22.67916666666667,22.041666666666668,0.008333333333333333,0.9999999999999999
121,144.75,6.0,30.0,11.5,5.136733333333333,35.566250000000004,2195.4166666666665,3.125,205.875,995.0499999999998,23.958333333333332,23.9375,0.024999999999999998,0.9583333333333334
122,105.20833333333333,7.0,1.0,11.5,5.178266666666667,25.089704166666667,1470.7083333333333,2.5,150.375,990.375,24.6375,23.979166666666668,0.07083333333333333,1.0125
123,3.2083333333333335,7.0,2.0,11.5,3.25,16.583333333333332,295.8333333333333,80.58333333333333,32.291666666666664,986.4666666666668,27.58333333333333,18.562499999999996,0.47500000000000003,1.6708333333333334
124,7.583333333333333,7.0,3.0,11.5,3.75,12.541666666666666,400.0,64.25,41.25,987.0583333333334,28.020833333333325,19.000000000000004,0.0,1.3583333333333332
125,14.583333333333334,7.0,4.0,11.5,3.2916666666666665,9.083333333333334,383.3333333333333,62.5,46.666666666666664,986.0541666666668,26.304166666666664,18.9875,0.06666666666666667,1.3458333333333332
126,14.125,7.0,5.0,11.5,3.875,6.458333333333333,379.1666666666667,86.0,37.666666666666664,989.5375,27.47083333333333,18.96666666666667,0.0,1.1708333333333336
127,54.541666666666664,7.0,6.0,11.5,11.916666666666666,12.791666666666666,829.0833333333334,159.08333333333334,105.625,992.3000000000002,28.379166666666666,19.554166666666667,0.0,1.2916666666666667
128,103.0,7.0,7.0,11.5,11.541666666666666,12.25,991.5416666666666,148.25,140.875,991.5916666666664,26.6875,22.337499999999995,0.6875,1.0458333333333332
129,68.16666666666667,7.0,8.0,11.5,3.0833333333333335,9.916666666666666,783.3333333333334,123.625,76.79166666666667,993.6375000000003,25.633333333333336,23.887500000000006,0.029166666666666664,0.9458333333333334
130,65.79166666666667,7.0,9.0,11.5,3.5833333333333335,8.458333333333334,658.3333333333334,49.666666666666664,58.375,994.6666666666666,24.129166666666663,23.95833333333333,0.24583333333333335,0.8041666666666668
131,20.541666666666668,7.0,10.0,11.5,3.0416666666666665,8.291666666666666,437.5,22.125,35.166666666666664,996.5,23.387500000000003,22.49166666666667,0.05416666666666667,0.6458333333333333
132,27.833333333333332,7.0,11.0,11.5,2.571333333333333,7.839691666666666,437.5,40.95980833333333,48.041666666666664,997.2666666666665,24.104166666666668,21.754166666666666,0.0,0.7374999999999999
133,47.416666666666664,7.0,12.0,11.5,2.184466666666667,8.2111,570.8333333333334,104.43452500000001,77.41666666666667,996.9791666666665,26.52083333333334,21.79166666666667,0.0,1.5541666666666665
134,120.20833333333333,7.0,13.0,11.5,3.3333333333333335,12.208333333333334,1108.3333333333333,131.25,136.41666666666666,998.2125,27.58333333333333,23.400000000000002,0.0,1.2833333333333332
135,115.125,7.0,14.0,11.5,10.833333333333334,8.416666666666666,1125.0,108.54166666666667,123.16666666666667,998.7583333333333,26.599999999999998,21.75,0.7625000000000001,1.0333333333333334
136,34.416666666666664,7.0,15.0,11.5,3.0,12.083333333333334,1166.6666666666667,25.541666666666668,30.916666666666668,990.4916666666668,23.3125,23.3125,5.608333333333332,1.1916666666666669
137,15.333333333333334,7.0,16.0,11.5,3.0,13.75,504.1666666666667,44.083333333333336,27.583333333333332,991.2750000000001,26.395833333333343,16.724999999999998,0.004166666666666667,1.2166666666666666
138,31.458333333333332,7.0,17.0,11.5,6.333333333333333,10.958333333333334,550.0,104.04166666666667,75.58333333333333,996.6291666666666,25.779166666666665,18.633333333333333,0.0,1.0958333333333334
139,155.625,7.0,18.0,11.5,13.416666666666666,20.416666666666668,1975.0,93.08333333333333,170.875,995.8541666666666,25.337500000000006,23.299999999999997,0.0,0.9083333333333333
140,163.75,7.0,19.0,11.5,6.166666666666667,36.333333333333336,1812.5,92.66666666666667,173.0,993.5041666666667,26.066666666666666,23.066666666666666,0.0,0.7791666666666667
141,40.625,7.0,20.0,11.5,3.6666666666666665,14.25,637.5,78.625,58.833333333333336,995.2083333333334,27.120833333333337,19.70416666666667,0.0,0.775
142,95.08333333333333,7.0,21.0,11.5,5.291666666666667,22.833333333333332,1154.1666666666667,108.58333333333333,133.875,996.1708333333335,26.641666666666666,22.875,0.0,0.7791666666666665
143,108.04166666666667,7.0,22.0,11.5,9.148066666666667,23.235695833333335,1200.0,110.79275833333334,140.54166666666666,995.4458333333333,25.245833333333326,21.94583333333333,0.0,0.6999999999999998
144,89.20833333333333,7.0,23.0,11.5,3.625,21.375,1029.1666666666667,122.03259166666668,109.04166666666667,991.1000000000003,26.2375,21.362499999999997,0.0,0.9250000000000003
145,31.291666666666668,7.0,24.0,11.5,3.5416666666666665,13.0,500.0,80.20833333333333,59.541666666666664,991.0708333333332,28.39166666666667,19.204166666666662,0.0,1.05
146,23.291666666666668,7.0,25.0,11.5,7.708333333333333,6.791666666666667,612.5,94.15062499999999,69.79166666666667,993.0250000000001,28.79583333333333,18.529166666666665,0.0,1.7458333333333333
147,37.666666666666664,7.0,26.0,11.5,12.083333333333334,6.708333333333333,1012.5,48.75,74.25,994.6000000000003,25.516666666666666,21.47916666666666,0.016666666666666666,0.9500000000000002
148,76.70833333333333,7.0,27.0,11.5,3.125,19.25,1625.0,25.516750000000002,75.29166666666667,992.0208333333331,23.854166666666668,23.854166666666668,0.24999999999999997,0.6708333333333333
149,40.75,7.0,28.0,11.5,3.5416666666666665,10.875,1025.0,81.875,56.916666666666664,991.2750000000001,28.437500000000004,22.34583333333333,0.0,0.9541666666666666
150,65.16666666666667,7.0,29.0,11.5,3.0416666666666665,29.25,704.1666666666666,65.04166666666667,111.875,991.1999999999998,27.562500000000004,25.220833333333335,0.0,0.7208333333333333
